fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
8.08;0.161;0.318;4.67;0.044;41.6;163.2;1.00051;3.41;0.53;9.29;7
7.32;0.335;0.19;6.57;0.051;36.6;131.9;0.99486;3.26;0.49;10.34;5
7.26;0.318;0.133;7.54;0.046;57.3;106.5;1.00068;3.12;0.36;10.96;7
6.81;0.386;0.339;2.71;0.037;53.9;140.0;0.99704;2.94;0.4;10.3;6
6.69;0.316;0.369;0.6;0.036;30.7;149.4;0.99428;3.26;0.59;10.22;5
6.21;0.158;0.227;0.6;0.041;40.3;216.9;0.99735;3.13;0.43;9.88;6
7.42;0.225;0.3;4.77;0.042;44.5;188.2;0.99045;3.02;0.33;9.45;5
6.94;0.203;0.207;4.94;0.024;44.6;145.3;0.99335;3.0;0.33;11.32;7
5.99;0.43;0.194;13.35;0.022;36.8;131.6;0.99496;3.39;0.63;10.25;6
6.56;0.423;0.32;5.53;0.058;41.9;142.9;0.99858;3.1;0.46;9.18;6
5.96;0.376;0.34;1.93;0.064;49.1;104.9;0.99251;3.3;0.58;11.04;5
7.03;0.236;0.389;0.8;0.068;41.6;60.8;0.99581;2.99;0.5;12.65;7
6.74;0.151;0.274;7.25;0.009;44.5;147.3;1.00304;3.1;0.44;11.71;4
5.45;0.274;0.406;13.42;0.069;36.7;102.9;0.99641;2.99;0.51;9.91;6
6.33;0.246;0.27;2.62;0.079;24.6;144.3;0.99075;3.3;0.25;12.05;6
8.0;0.371;0.28;11.48;0.048;19.5;116.4;0.98611;3.11;0.69;11.19;8
5.92;0.207;0.507;0.6;0.009;30.5;132.4;0.99677;3.31;0.67;9.84;5
7.89;0.384;0.243;6.96;0.051;69.1;180.5;0.9955;3.15;0.61;12.29;5
6.8;0.106;0.459;7.08;0.046;26.4;120.4;0.99313;2.72;0.54;9.83;6
6.7;0.218;0.19;6.96;0.031;40.9;88.8;0.99047;3.31;0.42;9.6;6
5.32;0.212;0.291;0.6;0.014;54.1;194.0;0.99139;3.23;0.39;12.83;6
5.83;0.301;0.396;5.6;0.056;55.2;151.2;0.9922;3.25;0.57;9.41;5
5.32;0.319;0.365;0.6;0.041;39.2;71.7;0.9915;2.89;0.3;12.51;7
6.84;0.382;0.436;0.6;0.077;35.0;202.1;0.9947;2.92;0.79;8.48;6
7.12;0.243;0.216;19.19;0.084;38.6;158.6;0.99255;3.13;0.41;10.07;6
6.73;0.218;0.418;5.55;0.012;33.6;186.8;0.99022;3.25;0.43;10.61;7
7.95;0.376;0.414;5.64;0.067;54.8;159.2;0.99592;3.35;0.24;9.99;5
6.84;0.286;0.42;3.42;0.048;46.6;181.7;0.99219;3.1;0.52;9.28;4
5.37;0.409;0.318;6.78;0.009;30.3;153.4;0.99568;3.03;0.45;8.76;5
7.68;0.409;0.235;10.98;0.059;54.0;169.1;0.99257;3.13;0.64;10.15;6
7.64;0.077;0.297;3.0;0.042;5.9;100.0;0.9922;3.16;0.35;9.48;5
5.17;0.32;0.353;9.77;0.033;43.0;159.5;0.99199;3.35;0.52;10.39;5
4.65;0.287;0.246;9.21;0.091;33.3;150.8;0.99512;3.08;0.59;9.56;6
6.24;0.2;0.427;6.36;0.037;25.5;149.6;0.99399;3.24;0.48;11.04;6
6.73;0.29;0.206;19.83;0.04;19.4;132.3;0.99352;3.24;0.49;8.99;5
5.41;0.127;0.4;5.51;0.062;25.6;140.1;0.9926;3.32;0.49;10.21;6
6.95;0.303;0.136;5.81;0.009;42.2;176.9;0.99712;3.2;0.54;10.57;5
6.55;0.222;0.415;0.6;0.075;20.7;156.0;0.99298;3.17;0.53;11.72;6
6.97;0.194;0.305;0.6;0.055;40.9;118.8;0.99647;3.25;0.67;8.59;5
8.01;0.174;0.234;4.34;0.044;2.4;155.2;0.9941;3.5;0.6;9.71;6
5.55;0.235;0.386;5.78;0.042;13.1;219.1;0.9971;3.22;0.41;10.83;6
7.96;0.216;0.357;0.6;0.067;44.4;141.0;0.99119;3.18;0.45;8.47;6
6.27;0.362;0.509;3.79;0.04;39.9;114.2;1.00022;3.11;0.67;11.46;5
5.19;0.267;0.306;3.88;0.071;6.7;117.8;0.99355;3.25;0.38;9.51;5
7.17;0.262;0.371;5.14;0.009;53.9;191.7;0.99224;3.13;0.42;9.97;5
8.21;0.241;0.202;12.64;0.054;46.6;118.9;0.99503;3.38;0.47;9.51;5
6.82;0.486;0.18;15.91;0.038;18.4;143.2;0.99383;3.39;0.43;10.12;6
6.91;0.115;0.42;6.82;0.068;38.2;137.8;0.99535;2.98;0.43;11.3;5
5.86;0.269;0.356;14.77;0.04;31.8;201.1;0.9967;3.02;0.48;10.76;5
5.12;0.201;0.262;7.04;0.053;37.3;137.7;0.99631;3.09;0.45;10.88;5
7.05;0.46;0.246;9.77;0.047;34.6;180.9;0.99248;3.03;0.44;13.46;6
6.41;0.175;0.36;10.47;0.042;51.6;135.3;0.99421;3.29;0.58;10.24;7
5.43;0.3;0.243;10.27;0.069;24.6;130.9;0.99195;3.18;0.42;9.62;7
7.17;0.132;0.249;4.28;0.036;56.3;141.5;0.99252;3.34;0.5;10.68;8
6.11;0.171;0.466;0.6;0.058;72.9;105.9;0.99501;3.43;0.39;11.06;6
6.39;0.292;0.412;0.83;0.046;48.0;113.1;0.99556;2.95;0.34;8.45;5
6.72;0.313;0.498;10.11;0.044;16.6;190.2;0.99623;3.09;0.35;10.3;6
7.49;0.442;0.463;0.6;0.035;68.3;165.5;0.99527;3.25;0.37;10.25;5
5.94;0.269;0.254;10.17;0.028;22.0;146.2;0.99047;3.08;0.38;9.92;6
6.21;0.221;0.42;0.6;0.033;51.9;82.8;0.99525;3.48;0.64;9.41;5
5.61;0.241;0.402;11.44;0.029;48.4;92.8;0.99721;3.11;0.49;9.49;5
5.85;0.046;0.268;12.93;0.043;46.9;72.1;0.99478;3.23;0.54;9.79;6
5.72;0.183;0.149;4.04;0.025;55.4;112.1;0.99129;3.31;0.54;11.66;5
7.04;0.289;0.228;5.31;0.095;34.5;51.9;0.99738;3.25;0.53;9.85;5
7.69;0.34;0.2;11.78;0.076;40.8;116.7;0.99015;3.2;0.4;9.33;6
6.46;0.216;0.488;4.53;0.03;23.1;115.5;0.9921;3.16;0.39;12.65;7
6.84;0.333;0.513;14.74;0.061;43.4;227.2;0.99507;3.37;0.41;11.43;6
6.42;0.28;0.336;0.6;0.045;62.0;157.8;0.99205;3.18;0.5;10.49;7
6.18;0.257;0.361;7.12;0.09;54.9;186.2;0.99202;3.43;0.16;11.81;6
5.97;0.216;0.438;13.38;0.009;34.6;138.2;0.99144;3.09;0.51;10.07;6
9.56;0.132;0.243;12.38;0.081;60.3;193.3;0.99701;3.11;0.53;11.7;6
8.71;0.062;0.064;10.43;0.009;33.5;172.5;0.99;3.56;0.38;10.59;7
8.09;0.44;0.21;0.6;0.099;35.0;114.8;0.9916;3.03;0.54;8.7;6
7.39;0.339;0.332;6.08;0.029;20.8;197.8;0.99197;3.17;0.78;11.17;7
7.53;0.327;0.352;10.6;0.033;19.5;168.3;0.99195;3.33;0.61;10.51;8
7.66;0.189;0.284;0.6;0.065;46.1;136.3;0.99134;2.96;0.6;9.14;6
10.03;0.154;0.264;10.58;0.049;11.4;134.0;0.98923;3.21;0.43;10.67;7
7.37;0.19;0.403;10.07;0.046;41.9;55.1;0.98687;3.07;0.44;10.04;7
7.67;0.351;0.424;8.69;0.027;2;156.6;0.9964;3.37;0.44;9.31;4
6.71;0.233;0.287;0.6;0.085;41.7;126.2;0.99468;3.18;0.67;11.47;5
6.16;0.395;0.495;2.0;0.01;31.4;97.7;0.9867;3.35;0.49;10.62;5
6.4;0.218;0.211;1.11;0.038;19.0;110.8;0.99315;3.2;0.56;12.5;7
6.56;0.133;0.372;0.6;0.081;38.2;249.1;0.99665;3.22;0.5;11.11;6
7.43;0.093;0.346;0.6;0.029;30.1;118.1;0.99652;3.08;0.54;10.69;6
6.87;0.135;0.039;19.45;0.049;58.1;223.9;0.99695;3.22;0.29;10.61;5
7.23;0.325;0.479;3.46;0.076;2;94.9;0.99308;3.35;0.73;8.97;7
6.42;0.28;0.462;13.54;0.053;27.4;172.1;0.9917;3.32;0.5;8.88;6
6.58;0.189;0.388;3.86;0.058;26.3;130.3;0.99496;3.35;0.47;11.18;5
8.2;0.361;0.224;8.25;0.047;53.1;136.6;0.99507;3.27;0.47;12.58;6
6.71;0.241;0.446;12.72;0.079;20.6;139.2;0.99949;3.35;0.61;10.32;6
8.57;0.272;0.19;6.74;0.046;32.1;203.0;0.99636;3.4;0.62;11.2;5
7.01;0.152;0.463;1.29;0.047;64.4;189.5;0.99279;3.22;0.26;10.23;5
5.5;0.345;0.426;12.93;0.069;33.5;135.1;0.99984;3.22;0.43;11.89;6
7.37;0.214;0.128;0.6;0.057;37.5;167.9;0.99421;3.18;0.46;12.07;6
6.81;0.206;0.093;0.6;0.098;31.5;100.7;0.99098;3.0;0.38;8.64;6
7.37;0.293;0.404;8.68;0.067;42.6;107.3;0.9953;3.27;0.5;10.03;7
6.47;0.251;0.458;1.36;0.053;34.3;188.7;0.9967;3.37;0.47;8.94;7
6.46;0.314;0.122;8.85;0.016;13.4;145.3;0.99171;3.39;0.38;8.57;6
5.9;0.315;0.282;6.46;0.055;50.9;79.9;0.98862;3.48;0.38;12.06;7
6.9;0.179;0.094;6.96;0.036;34.7;256.0;0.99519;2.98;0.33;9.59;6
8.67;0.28;0.234;9.64;0.056;51.6;148.7;0.99733;3.02;0.4;10.09;7
7.15;0.316;0.354;12.05;0.056;46.1;121.4;0.98558;3.32;0.43;11.17;5
7.15;0.319;0.572;0.6;0.078;38.9;89.9;0.99271;3.33;0.47;10.5;5
5.75;0.275;0.215;18.49;0.025;33.5;73.6;0.98891;3.31;0.35;9.02;6
7.02;0.324;0.307;8.93;0.067;23.0;166.3;0.99496;3.33;0.59;9.86;5
5.61;0.317;0.414;10.41;0.05;66.0;108.1;0.99441;3.18;0.63;9.23;6
6.1;0.227;0.425;16.0;0.043;48.1;71.8;1.00037;3.26;0.53;8.28;7
6.98;0.266;0.425;1.83;0.044;31.8;162.8;0.99583;3.21;0.47;10.5;6
5.62;0.27;0.419;4.07;0.057;64.2;187.8;0.9911;3.01;0.47;10.3;5
8.15;0.227;0.44;10.75;0.065;11.3;220.3;0.99276;2.99;0.31;9.26;6
7.31;0.136;0.366;7.48;0.051;41.5;130.7;0.99575;3.1;0.36;10.05;5
5.8;0.303;0.165;11.93;0.031;20.9;120.5;0.98889;3.19;0.33;11.59;7
8.66;0.333;0.418;0.6;0.018;44.4;162.6;0.99075;3.39;0.3;10.82;6
6.84;0.387;0.295;8.97;0.077;54.4;99.8;0.99356;3.48;0.64;10.3;8
7.56;0.292;0.451;0.6;0.04;12.3;182.3;0.98834;3.21;0.54;9.96;7
6.93;0.1;0.31;10.83;0.033;11.2;92.0;0.99198;3.07;0.59;9.4;6
6.34;0.374;0.226;15.5;0.034;30.9;114.1;0.99315;3.26;0.45;9.97;8
6.5;0.371;0.448;0.6;0.039;16.8;180.0;0.99305;3.41;0.48;8.35;6
6.61;0.287;0.188;0.6;0.06;35.1;121.2;0.99462;3.38;0.42;9.82;6
7.95;0.26;0.321;4.61;0.041;20.4;109.9;0.99482;2.93;0.27;12.13;6
7.22;0.148;0.34;11.32;0.071;5.7;135.9;0.9899;3.38;0.41;13.52;7
7.76;0.173;0.162;2.99;0.017;27.3;166.2;0.98904;3.38;0.51;10.35;4
6.71;0.275;0.258;9.47;0.016;21.3;114.2;0.99288;3.31;0.44;11.51;5
5.63;0.195;0.515;8.48;0.017;43.4;166.4;0.98502;3.37;0.5;11.48;7
6.86;0.164;0.321;7.59;0.058;50.6;213.0;0.99602;3.12;0.66;10.23;7
5.69;0.35;0.404;9.47;0.009;31.9;175.6;0.99314;3.0;0.53;11.13;5
7.47;0.323;0.594;9.73;0.097;16.2;228.7;0.98962;3.24;0.43;9.2;5
8.06;0.178;0.482;13.02;0.049;14.5;125.1;0.99411;3.18;0.48;10.09;6
5.77;0.273;0.47;0.6;0.05;31.1;113.6;0.98653;3.17;0.26;12.03;8
6.06;0.213;0.323;11.45;0.093;4.5;98.8;0.99186;3.11;0.38;11.22;6
5.12;0.117;0.385;10.55;0.079;23.2;171.2;0.99275;3.1;0.53;10.48;5
6.89;0.179;0.603;5.6;0.037;42.2;104.4;0.99681;3.15;0.25;9.43;4
6.9;0.444;0.295;6.21;0.014;47.0;196.4;0.99255;3.09;0.38;10.8;7
5.76;0.355;0.406;5.19;0.034;44.4;114.2;0.98899;3.23;0.6;11.04;6
6.68;0.393;0.611;1.65;0.054;31.7;167.2;0.99456;3.16;0.42;12.09;7
4.8;0.471;0.338;7.3;0.037;26.0;197.7;0.99941;3.2;0.45;9.98;5
6.1;0.076;0.318;15.41;0.037;38.6;126.6;0.99195;3.5;0.55;11.03;6
7.02;0.068;0.428;17.47;0.041;7.3;198.3;0.99383;3.08;0.42;12.0;7
8.45;0.291;0.172;0.84;0.033;17.5;155.8;0.99663;3.24;0.34;10.34;6
4.43;0.325;0.239;0.6;0.018;54.6;172.5;0.99287;3.16;0.42;11.12;5
5.99;0.331;0.399;7.93;0.009;37.4;160.0;0.99203;3.18;0.54;9.33;5
6.85;0.446;0.39;2.93;0.03;50.4;113.9;0.98937;3.37;0.48;11.31;6
7.89;0.262;0.223;4.56;0.051;2;187.9;0.99147;3.33;0.53;11.23;6
7.8;0.175;0.272;11.66;0.111;43.5;134.1;0.99412;3.06;0.32;8.13;5
6.36;0.439;0.24;4.63;0.056;47.9;97.0;0.99109;3.19;0.57;9.8;7
6.43;0.21;0.451;4.57;0.024;6.9;94.5;0.99402;3.13;0.4;9.83;6
6.98;0.289;0.344;24.44;0.028;61.3;116.9;0.99759;3.25;0.61;9.95;6
6.12;0.495;0.318;7.32;0.034;16.2;116.5;0.99186;3.2;0.49;11.8;6
6.25;0.16;0.412;7.69;0.03;28.4;138.4;0.99487;3.37;0.51;8.97;6
7.14;0.37;0.254;2.64;0.021;70.2;146.2;0.9995;2.96;0.56;9.77;7
7.18;0.102;0.222;12.03;0.083;21.8;49.1;0.99471;3.25;0.58;10.0;5
6.28;0.284;0.441;2.48;0.041;49.6;127.1;0.99561;3.17;0.48;10.6;6
6.81;0.278;0.306;0.6;0.053;25.9;128.5;0.9965;3.25;0.38;9.81;8
6.72;0.288;0.139;4.69;0.042;43.0;95.5;0.99288;3.07;0.79;10.66;5
7.74;0.164;0.388;3.13;0.065;26.7;205.5;0.99287;3.06;0.43;9.55;5
7.75;0.37;0.035;3.58;0.043;65.4;104.3;0.99223;3.29;0.45;9.8;6
6.64;0.164;0.354;6.98;0.077;45.9;152.8;0.9935;3.35;0.32;12.45;5
7.58;0.169;0.517;2.66;0.058;18.7;98.5;0.99687;3.05;0.3;10.87;7
8.19;0.446;0.387;10.29;0.036;49.2;141.1;0.99379;3.03;0.39;11.58;5
6.37;0.394;0.246;4.61;0.062;29.0;182.2;0.99712;3.24;0.45;11.63;5
7.71;0.303;0.307;11.52;0.043;36.7;179.2;0.99558;2.89;0.3;12.69;5
7.78;0.205;0.182;4.68;0.059;35.2;164.3;0.99831;2.91;0.35;8.95;6
6.68;0.227;0.456;2.67;0.023;40.6;64.8;0.99734;3.17;0.57;10.17;6
6.27;0.292;0.242;1.66;0.046;53.5;130.9;0.99447;3.0;0.49;8.27;7
6.86;0.453;0.302;6.59;0.013;20.5;274.5;0.99229;3.05;0.56;11.47;7
7.92;0.179;0.529;4.87;0.044;32.4;109.6;0.99478;3.34;0.74;9.94;6
7.12;0.222;0.433;13.42;0.049;22.0;77.3;0.99264;3.22;0.39;10.79;6
7.98;0.066;0.457;4.55;0.041;59.2;74.7;0.99243;2.95;0.37;8.78;8
6.44;0.238;0.243;0.6;0.047;37.7;73.5;0.99499;3.06;0.48;9.39;6
7.49;0.372;0.534;0.6;0.07;39.2;135.4;0.99337;3.27;0.53;12.12;6
7.17;0.326;0.359;10.33;0.06;36.2;184.8;1.00083;3.25;0.22;10.82;7
7.02;0.406;0.416;0.6;0.093;65.7;134.3;0.99219;3.34;0.56;10.42;7
6.86;0.229;0.189;9.35;0.022;31.0;136.2;0.98976;3.11;0.18;10.47;6
7.77;0.229;0.427;10.23;0.053;51.5;115.8;0.99666;3.35;0.44;8.53;6
8.27;0.207;0.363;14.08;0.026;27.5;213.4;0.99193;3.42;0.34;8.54;6
6.42;0.199;0.368;6.5;0.027;63.3;137.9;0.98965;3.18;0.35;12.02;5
7.02;0.228;0.451;7.8;0.071;31.1;177.1;0.99232;3.2;0.43;10.39;7
7.54;0.286;0.188;12.92;0.041;2;128.0;0.99612;3.17;0.5;9.89;6
6.07;0.347;0.407;3.06;0.062;24.0;150.3;0.99299;3.42;0.34;11.17;5
8.38;0.326;0.281;10.07;0.073;28.5;177.0;0.99721;3.49;0.52;8.83;7
6.3;0.176;0.444;5.05;0.061;20.8;153.5;0.99188;2.89;0.61;8.0;7
7.04;0.422;0.354;9.84;0.043;44.3;159.0;0.99645;3.23;0.24;10.79;6
6.98;0.281;0.378;6.74;0.028;28.5;117.2;0.99341;3.4;0.52;8.81;6
6.33;0.322;0.172;0.95;0.044;22.2;160.4;1.00035;3.18;0.47;9.76;6
5.22;0.362;0.222;5.89;0.02;42.8;170.3;0.99254;3.41;0.36;11.92;5
5.07;0.162;0.369;12.16;0.075;37.3;225.5;0.99277;3.56;0.44;11.0;7
6.64;0.296;0.503;4.51;0.075;26.1;89.9;0.99308;3.24;0.49;11.47;6
7.66;0.275;0.342;9.31;0.033;49.8;168.4;0.99618;3.04;0.49;10.6;6
6.35;0.349;0.26;0.6;0.046;22.7;119.9;0.99384;3.23;0.63;11.09;6
6.94;0.229;0.479;2.2;0.063;43.5;39.6;0.99417;3.31;0.51;8.33;5
8.2;0.365;0.155;0.6;0.061;18.9;209.9;0.99389;3.26;0.53;11.39;8
6.44;0.171;0.224;1.31;0.055;8.4;110.7;1.00255;3.18;0.66;11.68;5
5.58;0.309;0.526;4.9;0.048;19.1;110.9;0.99344;3.2;0.54;11.95;5
6.87;0.378;0.301;9.1;0.079;16.7;136.9;0.99382;3.23;0.4;10.03;5
6.2;0.284;0.238;7.96;0.023;46.6;166.2;0.99346;3.32;0.46;10.95;5
7.22;0.181;0.364;8.17;0.009;26.9;164.6;0.99185;3.21;0.5;10.02;5
6.27;0.371;0.311;10.05;0.066;52.5;140.2;0.98986;3.14;0.4;10.44;7
8.0;0.206;0.208;8.54;0.054;44.2;115.5;0.99832;3.27;0.63;8.0;6
6.99;0.279;0.458;8.47;0.06;45.1;174.4;0.98767;3.3;0.4;10.95;7
6.34;0.38;0.272;6.25;0.034;24.7;54.2;0.99925;3.08;0.39;10.0;8
8.08;0.244;0.494;7.07;0.054;21.7;157.9;0.99531;3.13;0.61;9.03;7
6.3;0.32;0.458;0.6;0.08;36.1;146.1;0.99831;3.36;0.39;10.71;5
7.37;0.106;0.491;5.56;0.031;49.8;167.4;0.99623;3.2;0.57;10.72;6
6.95;0.344;0.212;0.6;0.023;4.8;144.6;0.9943;3.09;0.55;10.81;6
6.4;0.082;0.277;8.87;0.035;9.6;126.7;0.99771;3.08;0.44;11.11;5
6.57;0.483;0.457;2.36;0.037;33.2;105.5;0.99422;3.3;0.54;10.59;6
6.68;0.173;0.398;8.5;0.033;31.0;148.6;0.98813;3.41;0.2;12.48;5
7.89;0.434;0.161;6.64;0.081;64.4;157.7;0.99364;3.28;0.14;12.39;6
8.53;0.127;0.11;7.15;0.026;43.8;132.3;0.9963;3.24;0.69;11.66;7
7.61;0.203;0.264;2.25;0.034;2;188.7;0.99552;3.03;0.38;11.75;6
8.77;0.194;0.391;9.89;0.044;8.0;115.1;0.98889;3.09;0.54;10.26;5
7.76;0.246;0.383;12.23;0.055;34.1;133.0;0.99595;3.4;0.51;8.07;4
5.6;0.461;0.409;6.04;0.024;31.4;145.6;0.99587;3.19;0.44;9.69;5
7.66;0.09;0.194;8.34;0.02;30.8;152.9;0.99592;3.01;0.52;12.75;5
5.58;0.293;0.253;10.07;0.064;16.4;39.5;0.99361;3.23;0.44;12.27;6
4.89;0.201;0.444;2.73;0.06;25.9;106.4;0.99124;3.08;0.55;9.42;5
6.31;0.139;0.36;7.9;0.034;63.6;130.5;0.99464;3.34;0.38;9.64;6
5.48;0.501;0.231;0.6;0.037;72.7;87.4;0.99298;3.17;0.5;10.4;8
5.46;0.253;0.307;8.47;0.068;50.0;185.7;0.9959;3.24;0.39;11.75;6
6.73;0.345;0.491;11.83;0.033;15.4;136.4;0.99548;3.32;0.55;11.95;5
7.48;0.338;0.295;10.27;0.085;2;187.9;0.99508;3.05;0.46;9.74;8
6.83;0.225;0.16;12.72;0.048;43.7;149.9;0.99455;3.11;0.47;10.86;5
7.04;0.149;0.386;2.54;0.037;46.7;123.0;0.99327;3.25;0.42;9.12;4
8.45;0.373;0.566;7.1;0.047;20.0;148.5;0.98868;3.21;0.6;11.9;6
4.08;0.201;0.434;2.02;0.055;34.2;169.7;0.99561;3.16;0.59;13.11;6
6.89;0.164;0.433;9.33;0.035;51.1;165.8;0.99745;3.33;0.47;9.25;5
7.15;0.269;0.368;0.6;0.051;38.5;159.2;0.98946;3.2;0.69;9.49;6
7.23;0.113;0.516;18.96;0.036;52.7;189.1;0.99181;3.48;0.35;8.9;6
6.1;0.251;0.095;17.36;0.08;17.8;235.6;0.99593;3.25;0.48;9.91;5
7.1;0.197;0.266;9.65;0.033;41.3;224.0;0.99044;2.87;0.58;8.19;6
7.15;0.454;0.474;11.6;0.046;23.3;117.4;0.99811;3.11;0.37;10.14;7
6.89;0.289;0.578;16.27;0.068;46.0;152.0;0.99313;3.26;0.5;10.31;5
6.66;0.327;0.394;6.78;0.055;58.3;120.7;0.99206;3.06;0.57;10.68;5
6.18;0.229;0.384;3.05;0.074;39.5;96.4;0.98894;3.49;0.38;10.35;6
7.28;0.476;0.424;0.6;0.062;43.7;166.7;0.99834;3.4;0.54;12.52;5
8.13;0.239;0.46;0.6;0.044;96.8;123.9;0.99627;3.06;0.56;10.19;5
8.24;0.304;0.565;0.6;0.009;41.8;123.5;0.99509;3.22;0.57;10.05;5
4.81;0.25;0.243;3.69;0.032;24.2;158.8;0.99595;3.13;0.38;11.94;6
8.14;0.199;0.383;6.65;0.03;62.1;115.0;0.99332;3.45;0.52;10.53;5
7.02;0.236;0.304;3.12;0.096;30.5;162.4;0.9953;3.09;0.34;10.41;6
5.37;0.279;0.315;0.6;0.047;25.5;82.8;0.99016;3.15;0.45;9.52;6
7.86;0.32;0.343;2.77;0.056;36.0;110.6;0.99023;3.4;0.46;8.17;5
6.97;0.27;0.419;15.89;0.042;47.2;100.9;0.99029;3.27;0.65;10.9;6
5.83;0.424;0.275;9.25;0.025;7.1;54.1;0.99461;3.6;0.59;10.75;4
6.29;0.32;0.302;4.0;0.066;18.7;118.0;0.99097;3.0;0.4;11.74;5
7.32;0.049;0.444;7.34;0.057;30.7;168.9;0.99497;3.17;0.38;9.27;5
6.82;0.377;0.22;9.64;0.035;13.7;165.4;0.99633;3.26;0.46;12.74;6
7.9;0.211;0.441;4.28;0.044;15.0;183.8;0.99141;3.01;0.48;10.35;6
5.63;0.291;0.284;15.62;0.085;43.5;95.9;0.99046;3.09;0.54;10.03;7
7.18;0.341;0.428;8.61;0.034;36.1;203.4;0.99407;3.28;0.37;9.36;6
8.02;0.142;0.418;2.39;0.009;34.5;165.8;0.9949;3.02;0.47;9.74;5
6.49;0.219;0.241;6.63;0.055;31.0;192.4;0.99108;3.3;0.5;12.12;7
7.09;0.271;0.45;4.53;0.046;31.7;104.5;0.98947;3.54;0.29;8.0;5
8.29;0.233;0.37;16.52;0.016;6.6;174.7;0.99103;3.01;0.66;9.93;6
5.96;0.412;0.301;0.6;0.066;40.1;165.0;0.99116;3.11;0.52;12.45;5
8.28;0.235;0.478;9.3;0.063;42.9;209.7;0.99775;3.39;0.56;10.8;5
6.91;0.159;0.481;16.21;0.058;16.9;169.7;0.99944;3.11;0.56;8.72;7
7.07;0.326;0.324;3.21;0.076;6.2;68.7;0.99213;3.06;0.48;9.87;5
5.39;0.297;0.13;3.32;0.039;39.2;120.9;0.98544;3.24;0.63;10.26;6
5.9;0.264;0.376;9.56;0.069;33.9;189.3;0.99274;3.33;0.62;8.81;7
6.73;0.288;0.378;9.28;0.056;64.5;101.5;0.99249;3.42;0.3;9.91;7
6.31;0.261;0.108;0.6;0.013;46.0;140.9;0.99553;3.21;0.57;11.38;5
7.09;0.372;0.537;5.9;0.051;57.1;69.3;0.99663;3.2;0.5;11.66;6
6.41;0.275;0.361;10.2;0.041;10.4;140.2;0.9933;3.1;0.47;9.99;8
6.35;0.494;0.434;5.57;0.019;12.6;141.2;0.99229;3.16;0.42;11.71;6
4.3;0.347;0.244;8.29;0.027;65.2;166.4;0.99332;3.44;0.53;9.57;7
7.44;0.473;0.429;5.27;0.032;41.4;128.0;0.98608;2.99;0.46;8.65;8
7.97;0.269;0.29;9.45;0.025;24.2;126.3;0.98831;3.19;0.53;8.8;8
6.94;0.521;0.35;0.6;0.049;39.6;181.0;0.99547;3.01;0.67;8.71;5
7.74;0.22;0.399;7.18;0.057;41.5;123.8;1.00203;3.15;0.58;8.0;5
6.15;0.165;0.498;2.64;0.08;65.6;111.1;0.99036;3.1;0.37;12.74;6
7.63;0.223;0.292;4.38;0.071;2;197.1;0.99124;3.32;0.51;8.78;6
6.48;0.328;0.248;10.8;0.043;53.8;113.1;0.98944;3.09;0.54;8.19;6
7.46;0.057;0.325;10.84;0.03;58.8;208.5;0.99397;3.14;0.3;11.11;5
6.03;0.382;0.628;5.64;0.096;11.1;69.0;1.00067;3.13;0.64;9.67;6
7.05;0.2;0.265;5.16;0.062;46.7;101.3;0.99403;3.17;0.32;13.89;5
7.37;0.427;0.173;15.47;0.067;21.3;187.0;0.99801;3.26;0.53;10.57;5
7.31;0.036;0.241;11.13;0.053;35.5;172.7;0.99463;3.42;0.52;10.47;6
7.64;0.145;0.476;2.63;0.101;41.1;101.6;0.99362;3.21;0.63;10.45;6
7.39;0.2;0.421;10.5;0.099;51.7;73.9;0.99312;2.99;0.38;11.75;5
7.38;0.416;0.2;4.03;0.055;32.0;125.9;0.9927;3.06;0.48;10.74;5
6.76;0.296;0.522;0.6;0.069;43.9;179.2;0.99538;3.13;0.77;8.42;6
6.99;0.229;0.385;7.58;0.009;17.0;92.1;0.99806;3.03;0.54;11.28;6
6.61;0.298;0.132;16.32;0.067;47.2;168.5;0.99284;3.09;0.44;10.63;6
5.65;0.282;0.242;2.06;0.095;24.8;131.2;0.99488;3.16;0.66;11.67;5
6.44;0.296;0.505;3.64;0.041;54.8;120.0;0.98862;3.3;0.62;10.5;6
6.11;0.262;0.241;13.23;0.009;54.1;108.4;0.99184;3.49;0.4;10.03;6
6.92;0.153;0.405;4.16;0.074;31.2;116.7;0.99205;3.18;0.29;10.27;7
6.86;0.279;0.196;2.57;0.018;5.0;149.2;0.99605;3.06;0.53;11.97;5
6.78;0.334;0.376;7.89;0.035;33.3;175.3;0.99667;3.04;0.53;10.97;6
6.01;0.25;0.358;1.2;0.027;6.3;84.8;0.99696;3.44;0.59;11.66;6
7.07;0.384;0.427;1.93;0.05;34.0;150.4;0.99098;3.27;0.41;11.8;7
7.64;0.116;0.417;8.77;0.012;17.0;73.6;0.9932;3.21;0.46;11.45;6
8.68;0.231;0.43;6.25;0.031;50.0;197.1;0.98809;3.56;0.59;12.56;6
6.82;0.115;0.573;6.23;0.064;16.3;81.0;0.99181;2.9;0.4;12.54;5
5.94;0.368;0.039;7.12;0.042;63.3;133.8;0.9967;3.07;0.63;8.0;7
